Ids,Created_at,Text
1.37E+18,Sat Mar 20 15:04:28 +0000 2021,It’s India vs England but the winner is content because what an engaging inning🔥🔥🔥#INDvENG
1.37E+18,Sat Mar 20 15:05:18 +0000 2021,Indiaaaaaaaaaa Indiaaaaaaa!!! 😍🔥👻#INDvENG
1.37E+18,Sat Mar 20 15:05:18 +0000 2021,"Now Get that record boys. #INDvENG at this point 250 looks doable. Hardik pandya, you fucking beast."
1.37E+18,Sat Mar 20 15:05:18 +0000 2021,2⃣0⃣0⃣ for INDIA #INDvENG #ENGvsIND
1.37E+18,Sat Mar 20 15:05:18 +0000 2021,Two in two! 205-2 !! @hardikpandya7 what a player! #INDvENG
1.37E+18,Sat Mar 20 15:05:18 +0000 2021,#INDvENGEveryone is Gangsta until real one walks in. Take a bow Indian cricket team.🔪🔥
1.37E+18,Sat Mar 20 15:05:19 +0000 2021,தோனி பட்டறை 😂🏃 https://t.co/P3NGkfndq2
1.37E+18,Sat Mar 20 15:05:19 +0000 2021,@Shahrcasm https://t.co/EpfPLPfpvZ
1.37E+18,Sat Mar 20 15:05:19 +0000 2021,HARDIK BHOIIII 🔥I don't think England is getting near to this score 🧙‍♂️. #INDvENG
1.37E+18,Sat Mar 20 15:05:20 +0000 2021,#INDvENG 6️⃣ back to back 6️⃣ form Pandya 👏🔥
1.37E+18,Sat Mar 20 15:05:20 +0000 2021,Hard hitting pandya 🔥#INDvENG
1.37E+18,Sat Mar 20 15:05:21 +0000 2021,Gujju boy showing his power and exhibition of shots in Narendra Modi stadium😄. #INDvENG
1.37E+18,Sat Mar 20 15:05:21 +0000 2021,I take it back... ha ha ha... 🙈 #INDvENG
1.37E+18,Sat Mar 20 15:05:21 +0000 2021,2 in 2 sixes for Kung Fu Pandya. 😍This is the Hardik we know. 💪#INDvENG #TeamIndia #Cricket https://t.co/Nww8iMQJ5q
1.37E+18,Sat Mar 20 15:05:21 +0000 2021,#INDvENG match ke fireworks dekhe ki #ParambirSingh ke Dhoti khol patakhe. Bahut duvidha hai#100CroreKiVasuli… https://t.co/AP7uuxpnBO
1.37E+18,Sat Mar 20 15:05:21 +0000 2021,Motera se Six mara Sidha Sabarmati me jake gira 😂#INDvENG
1.37E+18,Sat Mar 20 15:05:22 +0000 2021,Team INDIA.. 🔥#INDvENG https://t.co/YjVPhgteQt
1.37E+18,Sat Mar 20 15:05:22 +0000 2021,തീ 🔥#INDvENG
1.37E+18,Sat Mar 20 15:05:22 +0000 2021,Pandya what does he eats 🤔#INDvENG
1.37E+18,Sat Mar 20 15:05:22 +0000 2021,Pandya power 💪#INDvENG #HardikPandya @hardikpandya7
1.37E+18,Sat Mar 20 15:05:22 +0000 2021,#INDvENGIndian fans to Team india - https://t.co/FLMLbt9msU
1.37E+18,Sat Mar 20 15:05:23 +0000 2021,Oh how I wish we had @AlexHales1 playing in this team - especially today! #INDvENG
1.37E+18,Sat Mar 20 15:05:23 +0000 2021,What where Indian selectors doing not picking @surya_14kumar yet. He belongs at the highest level.The way he was p… https://t.co/bxFcxPGnVX
1.37E+18,Sat Mar 20 15:05:24 +0000 2021,Hitman for a reason..!!😍💪💯
1.37E+18,Sat Mar 20 15:05:24 +0000 2021,Hard hitting Pandya in full flow#INDvENG
1.37E+18,Sat Mar 20 15:05:24 +0000 2021,Pandya 🔥🔥😍😍 #INDvENG
1.37E+18,Sat Mar 20 15:05:25 +0000 2021,Still a dross bowler though #INDvsENG
1.37E+18,Sat Mar 20 15:05:25 +0000 2021,Wat-a-player 💥💙🙌 @ImRo4564 runs from 34 balls with four 4s and five 6s.A perfect start for INDIA in series deci… https://t.co/yUTR3Sy9D8
1.37E+18,Sat Mar 20 15:05:25 +0000 2021,#INDvENG@hardikpandya7 takes 🇮🇳 past 200 with a huge six of @CJordan!!Hosts are in for a huge score here...
1.37E+18,Sat Mar 20 15:05:25 +0000 2021,Eoin Morgan is still calm idk how 😂 #INDvENG
1.37E+18,Sat Mar 20 15:05:25 +0000 2021,Hardik  ... What a shotttttt ... how good to hear that bat sound #INDvENG https://t.co/C7nqPukTBe
1.37E+18,Sat Mar 20 15:05:26 +0000 2021,2️⃣0️⃣0️⃣ comes up for 🇮🇳Courtesy a Hardik Pandya MAXIMUM 🔥🔥💥💥#INDvENG
1.37E+18,Sat Mar 20 15:05:27 +0000 2021,Khima fry😀 #INDvENG
1.37E+18,Sat Mar 20 15:05:27 +0000 2021,mood.❤️🥵🔥 #INDvENG https://t.co/9TyifzsKnD
1.37E+18,Sat Mar 20 15:05:27 +0000 2021,The yorker has become so underrated when bowling at the death...#INDvENGYou bowl the yorker because you take awa… https://t.co/Q4nbl3GNSf
1.37E+18,Sat Mar 20 15:05:27 +0000 2021,Abraham Benjamin KOHLI ❤️👌#INDvENG https://t.co/XnJFTftsgT
1.37E+18,Sat Mar 20 15:05:27 +0000 2021,Love that reaction from Captain kohli 😍😍✌🤘 #INDvENG
1.37E+18,Sat Mar 20 15:05:28 +0000 2021,Pandya always surprises with his finishing skills !!  #INDvENG
1.37E+18,Sat Mar 20 15:05:28 +0000 2021,"""West Indian nazariya dekhne ko mila yaha pe"" PP op in the chat guys 🤣🤣@parthiv9 @hardikpandya7 #INDvENG"
1.37E+18,Sat Mar 20 15:05:28 +0000 2021,🥳🥳🥳🥳🥳#INDvENG
1.37E+18,Sat Mar 20 15:05:28 +0000 2021,Vintage pandya is back 🤩🥳🥳#INDvENG #SarkaruVaariPaata
1.37E+18,Sat Mar 20 15:05:29 +0000 2021,...and India go past 200 mark in #Ahmedabad T20I #INDvENG
1.37E+18,Sat Mar 20 15:05:29 +0000 2021,England or mandir ki ganti m koi difference nhi dikh rha 🤣 sab bhja rhe h. #ENGvsIND #INDvENG
1.37E+18,Sat Mar 20 15:05:29 +0000 2021,KL Rahul after Seeing Virat Kohli and Rohit Sharma Batting #INDvENG https://t.co/Mo9mIlFlvI
1.37E+18,Sat Mar 20 15:05:30 +0000 2021,205/2 18.2 Bleed Blues #INDvENG
1.37E+18,Sat Mar 20 15:05:30 +0000 2021,"Bhabhi ji aaye hain , #HardikPandya bhai ko toh chamakna he thaa aaj 😂 #INDvENG"
1.37E+18,Sat Mar 20 15:05:30 +0000 2021,Where are those people who said Hardik shouldn't have walked in at 4? 🙄🙄🙄DEKHO KYA KAR RAHA HAI ABHI WOH!!#INDvENG
1.37E+18,Sat Mar 20 15:05:31 +0000 2021,Just #viratkohli things 🙌#GOAT 👑  #record#INDvENG https://t.co/LMiz3JgQpY
1.37E+18,Sat Mar 20 15:05:32 +0000 2021,An Excellent Fifty for Markwood 🥳#INDvENG
1.37E+18,Sat Mar 20 15:05:33 +0000 2021,HARD-HITTING PANDYA @hardikpandya7 @wathre_vansh #INDvENG #T20I
1.37E+18,Sat Mar 20 15:05:33 +0000 2021,RCB Captain stat-padding in between Mumbai Indian players innings.#INDvENG
1.37E+18,Sat Mar 20 15:05:33 +0000 2021,"Template for India's innings in this match. Hit ball, see ball sail over the boundary! Absolutely insane how everyo… https://t.co/8FwIJKfi6c"
1.37E+18,Sat Mar 20 15:05:33 +0000 2021,Things you love to see #INDvENG https://t.co/rMvQEEOEvY
1.37E+18,Sat Mar 20 15:05:33 +0000 2021,"Harsha Bhogle (on air): “When Hardik hits like that, the fielders don’t matter, you can have 100 of them and he’ll clear it” #INDvENG"
1.37E+18,Sat Mar 20 15:05:34 +0000 2021,Back to back Sixes from Pandya..India reaches 200 with 10 balls left..#INDvENG
1.37E+18,Sat Mar 20 15:05:34 +0000 2021,#INDvENG Morgan to England players https://t.co/WEzmBWiMvG
1.37E+18,Sat Mar 20 15:05:34 +0000 2021,@guerillacricketCrazy to suggest that Kohli is failing in any way with a strike rate of nearly 150 from 44 balls.… https://t.co/i7UKML6Ny0
1.37E+18,Sat Mar 20 15:05:34 +0000 2021,Hardik jaisa koi hardich nii h 🔥🔥😍#INDvENG
1.37E+18,Sat Mar 20 15:05:34 +0000 2021,"Where was he, all series? 😱👀#INDvENG #T20Cricket #HardikPandya"
1.37E+18,Sat Mar 20 15:05:34 +0000 2021,So at least the toss debate forgotten #IndvEng
1.37E+18,Sat Mar 20 15:05:34 +0000 2021,ಜೋರ್ಡನ್​ ಅದ್ಭುತವಾಗಿ ಕ್ಯಾಚ್​ ಹಿಡಿದ ರೀತಿಗೆ ಸೂರ್ಯಕುಮಾರ್​ ಯಾದವ್​ ಸ್ಟನ್​!#INDvENG #ENGvsIND  #ChrisJordan… https://t.co/5o0LGGXQ0x
1.37E+18,Sat Mar 20 15:05:35 +0000 2021,Kohli reaction cam from non strikers end is box office. #INDvENG
1.37E+18,Sat Mar 20 15:05:35 +0000 2021,Khel nahi Khilwaad chal raha hai#INDvENG
1.37E+18,Sat Mar 20 15:05:35 +0000 2021,Hardik Pandya Back To Back 6⃣. Fifty Loading! #INDvENG
1.37E+18,Sat Mar 20 15:05:35 +0000 2021,The Indian batting lineup has gone berserk tonight!!200 comes up in just 18.2 overs Hardik Pandya - 37* off 15… https://t.co/0SJH4b33Qj
1.37E+18,Sat Mar 20 15:05:36 +0000 2021,Pandya 😭 😂 😂#INDvENG
1.37E+18,Sat Mar 20 15:05:36 +0000 2021,#INDvENG 200 comes up for India with a six from @hardikpandya7 . India 205/2 in 18.2 overs.
1.37E+18,Sat Mar 20 15:05:36 +0000 2021,Another fifty from eng firstly wood and now jordern expected another from jofra also #INDvENG
1.37E+18,Sat Mar 20 15:05:36 +0000 2021,"#INDvENGNobodyLiterally nobody,Then, ICT fans to ECT fans :- https://t.co/wJgiHF37ev"
1.37E+18,Sat Mar 20 15:05:37 +0000 2021,Indiaaaaaaaaaa Indiaaaaaaa!!! 😍🔥👻#INDvENG
1.37E+18,Sat Mar 20 15:05:37 +0000 2021,Let's say @hardikpandya7 has vowed that number of sixes will not be less than no. of fours today 😁#India #INDvENG
1.37E+18,Sat Mar 20 15:05:37 +0000 2021,Give the #IPL trophy to @mipaltan already ❤️❤️#INDvENGPaltan on 🔥@ImRo45@surya_14kumar@hardikpandya7#MumbaiIndians
1.37E+18,Sat Mar 20 15:05:38 +0000 2021,"Stadium DJ still thinks IPL is going on, thanks to all your MI tweets#INDvENG"
1.37E+18,Sat Mar 20 15:05:38 +0000 2021,Like a young @jvwills_
1.37E+18,Sat Mar 20 15:05:38 +0000 2021,"#INDvENG India aren't this good. They're not. England's bowling has been absolute 🗑, gimme after gimme just begging to be hit."
1.37E+18,Sat Mar 20 15:05:38 +0000 2021,Now hardik Pandya joins the partySuryakumar yadav clicking from where Rohit Sharma Captain Virat Kohli attackin… https://t.co/zncAulM9Be
1.37E+18,Sat Mar 20 15:05:38 +0000 2021,Aaj to ganda chode hai queen ko lmao #INDvENG
1.37E+18,Sat Mar 20 15:05:39 +0000 2021,@MichaelVaughan Now the MI joke is on you!!!! #OnOn #INDvENG
1.37E+18,Sat Mar 20 15:05:39 +0000 2021,2 sixes in a row 🤩🤩Hard_hit_padhya ✊✊🤲#INDvENG
1.37E+18,Sat Mar 20 15:05:39 +0000 2021,"A fifty for Wood and now for Jordan, well played England #INDvENG"
1.37E+18,Sat Mar 20 15:05:39 +0000 2021,So England doesn't know how to bowl yorker?  #INDvENG
1.37E+18,Sat Mar 20 15:05:40 +0000 2021,It was unbelievable from Jordan. UNREAL 🏴󠁧󠁢󠁥󠁮󠁧󠁿.Will this count? #INDvENG https://t.co/CmDQtECnut
1.37E+18,Sat Mar 20 15:05:40 +0000 2021,The perfect trend doesn't exi... #INDvENG #INDvENG https://t.co/16D2jPq0v7
1.37E+18,Sat Mar 20 15:05:41 +0000 2021,"28th 50 for @imVkohli in 90th T20I innings, RUN MACHINE. #INDvENG #KingKohli"
1.37E+18,Sat Mar 20 15:05:41 +0000 2021,#TeamIndia 200+ 🔥🔥🔥#INDvENG
1.37E+18,Sat Mar 20 15:05:41 +0000 2021,"#INDvENG, Faster you bowl..faster it's going..slower you bowl...faster it's going...!"
1.37E+18,Sat Mar 20 15:05:41 +0000 2021,Look at that. It is making me cry. Why were India wasting hardik. 😢😢 #INDvENG
1.37E+18,Sat Mar 20 15:05:42 +0000 2021,@daniel86cricket where are you men. I think you are underground. 🤣🤣 #INDvENG. Virat is god player
1.37E+18,Sat Mar 20 15:05:42 +0000 2021,Make it 20 runs over dudes#INDvENG
1.37E+18,Sat Mar 20 15:05:42 +0000 2021,Good innings by @imVkohli &amp; @mipaltan. That's the reason we have 5 cups!!!@ImRo45 @hardikpandya7 @surya_14kumar #INDvENG #MumbaiIndians
1.37E+18,Sat Mar 20 15:05:42 +0000 2021,.@MichaelVaughan after watching India's inning 😂😂 #INDvENG https://t.co/Ai3XJPFBiI
1.37E+18,Sat Mar 20 15:05:42 +0000 2021,Ind 🔥🔥💪🏼🇮🇳 #INDvENG
1.37E+18,Sat Mar 20 15:05:42 +0000 2021,ROHIT AND VIRAT OH MY BABIESSSSS😭😭😭♥️♥️♥️♥️#INDvENG
1.37E+18,Sat Mar 20 15:05:42 +0000 2021,Bhai log @hardikpandya7 maar rha hai 😍😍#INDvENG @BCCI #TeamIndia
1.37E+18,Sat Mar 20 15:05:42 +0000 2021,HITMAN show 💥🔥Fifty for #RohitSharma 🔥💥#HITMAN @ImRo45#INDvENG #Hitman https://t.co/FFomE1IbVY
1.37E+18,Sat Mar 20 15:05:43 +0000 2021,England can't win World Cup T20 this time #INDvENG
1.37E+18,Sat Mar 20 15:05:43 +0000 2021,Jiyo pandu gaand faad diye aaj tm england ka #INDvENG #5thT20 @hardikpandya7
1.37E+18,Sat Mar 20 15:05:43 +0000 2021,Hardik nd kohli 🥳🥳🥳🥳🔥🔥🔥#INDvENG https://t.co/fa2bUdQ7zP
1.37E+18,Sat Mar 20 15:05:44 +0000 2021,Possible possible... Come on guys...#INDvENG #INDvsENG_2021
1.37E+18,Sat Mar 20 15:05:44 +0000 2021,Mumbai Indians batted beautiful !!#INDvENG
1.37E+18,Sat Mar 20 15:05:44 +0000 2021,Hardik pandya wow wow 🤩 #INDvENG
1.37E+18,Sat Mar 20 15:05:44 +0000 2021,And now #HardHittingPandya smashing it! 👏👏👏👏👏@hardikpandya7 #INDvENG #PaytmTrophy
1.37E+18,Sat Mar 20 15:05:45 +0000 2021,#HardikPandya hits back to back two sixes.#INDvENG Indians:- https://t.co/0RaXe1h2LA
1.37E+18,Sat Mar 20 15:05:45 +0000 2021,Jordan half century 😂#INDvENG
1.37E+18,Sat Mar 20 15:05:45 +0000 2021,Hardik hitting his haters into mud.#INDvENG
1.37E+18,Sat Mar 20 15:05:45 +0000 2021,#INDvENG Is this #MI Match 😂 https://t.co/J2TXMkQRLL
1.37E+18,Sat Mar 20 15:05:46 +0000 2021,@RCBTweets https://t.co/cobXb9wkzv
1.37E+18,Sat Mar 20 15:05:46 +0000 2021,Virat Kohli is sooooo animated #INDvENG
1.37E+18,Sat Mar 20 15:05:46 +0000 2021,Is this England cricket team or Bermuda is playing on their behalf.. 🤔#INDvENG #5thT20@MichaelVaughan
1.37E+18,Sat Mar 20 15:05:46 +0000 2021,Pitch change.#INDvENG #INDvsENG_2021
1.37E+18,Sat Mar 20 15:05:47 +0000 2021,Today's first innings shows what will happen if Virat Kohli comes to Mumbai Indians.#INDvENG
1.37E+18,Sat Mar 20 15:05:47 +0000 2021,Main Aj kark Aya : #HardikPandya #INDvENG #INDvsENG
1.37E+18,Sat Mar 20 15:05:47 +0000 2021,Inspired move to put Pandya up the order by the way.. #INDvENG
1.37E+18,Sat Mar 20 15:05:48 +0000 2021,Adavi manishi aagamanam#HardikPandya #INDvENG
1.37E+18,Sat Mar 20 15:05:48 +0000 2021,"Shikar Dhawan ""Le It was already a competition between KL and me now Kohli has joined the party as well"" #JK#INDvENG"
1.37E+18,Sat Mar 20 15:05:49 +0000 2021,"Hardik Pandya’s bat was silent this series, today it’s making the noise as loud as Wankhede crowd! #INDvENG #INDvsENG #HardikPandya"
1.37E+18,Sat Mar 20 15:05:49 +0000 2021,This is exquisite batting display from Indian batsmen. Obliterated the English bowling attack. #INDvENG
1.37E+18,Sat Mar 20 15:05:49 +0000 2021,Brilliant catch @CJordan 👌.. flying like boss man @Jumpman23 #INDvENG
1.37E+18,Sat Mar 20 15:05:49 +0000 2021,"@BCCI  has so much talent, definite favourites for T20 @ICC in India. #INDvENG"
1.37E+18,Sat Mar 20 15:05:49 +0000 2021,2⃣0⃣0⃣ up for India with consecutive sixes from Hardik Pandya and still 10 balls to goIndia 205-2#INDvENG
1.37E+18,Sat Mar 20 15:05:50 +0000 2021,Mumbai Indians ft Virat kohali ❤️😂#INDvENG
1.37E+18,Sat Mar 20 15:05:50 +0000 2021,Super ra mawaa🤩🤩🔥🔥🔥
1.37E+18,Sat Mar 20 15:05:50 +0000 2021,31 of 14 balls - Hardik25 of 15 balls - ViratEach contribution in 50 partnership #INDvENG
1.37E+18,Sat Mar 20 15:05:50 +0000 2021,This batting is MI + Kohli till now. #INDvENG
1.37E+18,Sat Mar 20 15:05:50 +0000 2021,2⃣0⃣0⃣ is up for India!Pandya and Kohli are in serious power-hitting mode.#INDvENG https://t.co/DKxJl7eAvL
1.37E+18,Sat Mar 20 15:05:50 +0000 2021,బుర్ర బుద్ధి ఉన్న ఎవడైనా stokes కి ఇచ్చుకొంటాడు over ఆ spell తర్వాత #INDvENG
1.37E+18,Sat Mar 20 15:05:50 +0000 2021,"Adhi ra na anna hardik ante,he is back #INDvENG 😎 https://t.co/gyPTL3D4T6"
1.37E+18,Sat Mar 20 15:05:51 +0000 2021,MI &amp; RCB players cha gye aaj🙂✌️#INDvENG
1.37E+18,Sat Mar 20 15:05:51 +0000 2021,It's a Hard*** Power Hitting#INDvENG
1.37E+18,Sat Mar 20 15:05:51 +0000 2021,[Video] Jordan takes a blinder#INDvENG #INDvsENG Rohit and Virat and Rohit Jason Roy https://t.co/tCHZhcZk6E
1.37E+18,Sat Mar 20 15:05:51 +0000 2021,Strike rate of every Mumbai Indians batsman today was at least 188.24.#INDvENG #Hitman #SuryakumarYadav #HardikPandya
1.37E+18,Sat Mar 20 15:05:51 +0000 2021,#INDvENG 5th T-20  200 up for #TeamIndia in 18.2 overs. #WTC21 #IPL #NarendraModiStadium#RoadSafetyWorldCricketSeries@Paytm @ICC @BCCI
1.37E+18,Sat Mar 20 15:05:51 +0000 2021,தோனி பட்டறை 😂🏃 https://t.co/5glLszzgeI
1.37E+18,Sat Mar 20 15:05:52 +0000 2021,World rank no 1 team my foot 🤣Literally getting butt f*cked by every Indian batsman !🤣#INDvENG #ENGvsIND… https://t.co/C0yiDwX3fa
1.37E+18,Sat Mar 20 15:05:53 +0000 2021,This deserves a crowd 😭 #INDvENG
1.37E+18,Sat Mar 20 15:05:53 +0000 2021,@BCCI @Paytm Hardik at No. 4 is a beast. 🔥#INDvENG
1.37E+18,Sat Mar 20 15:05:53 +0000 2021,@StarSportsIndia @imVkohli 200+ is more than enough to win the #T20I series !!!!Match is all over 3-2.#INDvENG
1.37E+18,Sat Mar 20 15:05:54 +0000 2021,Merko lag ra hai aaj #MIvEng chal raha hai 🤣#INDvENG
1.37E+18,Sat Mar 20 15:05:54 +0000 2021,England's bowling plan here today has been dreadful. Let's bowl short and legside on one of the smallest grounds in… https://t.co/hjQk0HxXqf
1.37E+18,Sat Mar 20 15:05:54 +0000 2021,Beautiful half century from mark wood #INDvENG
1.37E+18,Sat Mar 20 15:05:55 +0000 2021,Bazoookaaaaaaaa! 💥Hardik goes bang again to bring up the 200 for #TeamIndia 💪#INDvENG #SaddaPunjab #PunjabKings
1.37E+18,Sat Mar 20 15:05:55 +0000 2021,"The Hardik we were waiting for,Finally has arrived.#INDvENG #HardikPandya"
1.37E+18,Sat Mar 20 15:05:55 +0000 2021,"Terrible third ball of the over there from Hardik - you've got 8 wickets left and hit the first 2 balls for 6, you'… https://t.co/ICMHik87qv"
1.37E+18,Sat Mar 20 15:05:55 +0000 2021,#Kholi maar rha hai.............As a T20 Player most 50 in the world.......super......@BCCI Super Six by… https://t.co/8V6ERHO6eq
1.37E+18,Sat Mar 20 15:05:55 +0000 2021,England #INDvENG has also scored 2 fifties along with India but these were bowlers from England
1.37E+18,Sat Mar 20 15:05:55 +0000 2021,#INDvENG 🇮🇳🏏🏟️6️⃣6️⃣ from @hardikpandya7 and #TeamIndia reach 200 mark.205/2
1.37E+18,Sat Mar 20 15:05:56 +0000 2021,"WOW! UNBELIEVABLE! 😱Take a bow, Chris Jordan! 🙇It goes down as Roy's catch but CJ did most of the work! 🤯📺 Wa… https://t.co/JLSWfFNIVy"
1.37E+18,Sat Mar 20 15:05:56 +0000 2021,200-up for India!#Cricket #INDvsENG #INDvENG https://t.co/FK5gIkNyzl
1.37E+18,Sat Mar 20 15:05:56 +0000 2021,It's hardik or hard-hit #INDvENG #INDvsENG_2021
1.37E+18,Sat Mar 20 15:05:57 +0000 2021,Virat Kohli is surely reading some magical spell from Non-strikers end!!!#INDvENG
1.37E+18,Sat Mar 20 15:05:57 +0000 2021,Pawriii ho rhi hai 🤩🤩#INDvENG #HardikPandya #kohli
1.37E+18,Sat Mar 20 15:05:58 +0000 2021,This is now a teaser for the IPL. #INDvENG
1.37E+18,Sat Mar 20 15:05:58 +0000 2021,Ab yeh karke dikhao!!!!😎😎@ECB_cricket #INDvENG
1.37E+18,Sat Mar 20 15:05:58 +0000 2021,WELL why isn't the BBC shouting about this 24/7 surely it breaks impartiality codes NOT to @bbcnews… https://t.co/R1Pqj18aac
1.37E+18,Sat Mar 20 15:05:58 +0000 2021,आज भारत की बैटिंग देखकर लग रहा है भारत के खिलाड़ियों ने इंडिया लीजेंड की बैटिंग की हाइलाइट देखी हो 😂😂#INDvENG #indianLegends2021
1.37E+18,Sat Mar 20 15:05:58 +0000 2021,धोबी हानो 😃😃😃🤔🤐#INDvENG
1.37E+18,Sat Mar 20 15:05:59 +0000 2021,#Kohli clinched a win against the no.1 T20 team with the help of best Batting unit @mipaltan and best bowling unit… https://t.co/sfX1n4zHws
1.37E+18,Sat Mar 20 15:05:59 +0000 2021,#INDvENG | SIX! SIX! India cross 200-run mark with Hardik Pandya specials.Follow live updates:https://t.co/K0ul9K2D32
1.37E+18,Sat Mar 20 15:06:00 +0000 2021,Pandya Power 🔥🔥 #INDvENG
1.37E+18,Sat Mar 20 15:06:00 +0000 2021,"Whether it's blasting away from ball 1, or pacing his innings to take India to the finish line, Iyer changes gears… https://t.co/9LzX5SXMXw"
1.37E+18,Sat Mar 20 15:06:00 +0000 2021,@MichaelVaughan why English bowlers are trying Yorkers? #INDvENG
1.37E+18,Sat Mar 20 15:06:00 +0000 2021,Pandya shows traces of the great Kapil Dev. #INDvENG
1.37E+18,Sat Mar 20 15:06:01 +0000 2021,#INDvENG #bbccricket Game too far for Wood. Doesn’t look physically capable of stringing performances together.
1.37E+18,Sat Mar 20 15:06:02 +0000 2021,#INDvENG hardik 🔥🔥🔥☄️☄️☄️☄️
1.37E+18,Sat Mar 20 15:06:02 +0000 2021,Hard Dick explodes
1.37E+18,Sat Mar 20 15:06:02 +0000 2021,@MichaelVaughan 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 #INDvENG
1.37E+18,Sat Mar 20 15:06:02 +0000 2021,Wow WowWow#INDvENG #SarkaruVaariPaata 🥃
1.37E+18,Sat Mar 20 15:06:03 +0000 2021,"#CricketNews: IND 206/2 (18.3)  CRR: 11.14  - https://t.co/1cSW0tkaBk.Visit - https://t.co/mJP9mGRaKl, Search Cri… https://t.co/lAmHmnrOKQ"
1.37E+18,Sat Mar 20 15:06:03 +0000 2021,Pandya 🔥🤩🤩🤩#INDvENG
1.37E+18,Sat Mar 20 15:06:03 +0000 2021,"This is sheer brilliance! At 246 strike rate, @hardikpandya7 narrates why he was promoted to number 3.#INDvENG #T20I"
1.37E+18,Sat Mar 20 15:06:03 +0000 2021,"Hardik Pandya on the way to score half century after Kohli,Rohit and Wood  #INDvENG"
1.37E+18,Sat Mar 20 15:06:03 +0000 2021,It's the reason why the biggest T20 championships are held in India.#IPL2021#INDvENG
